timestamp,attraction_id,crowd_score,weather,temperature,rain_flag,holiday_flag,event_flag,day_of_week,hour
2026-03-17 21:00:00,DN016,26,nắng nhẹ,28,0,0,0,Tuesday,21
2026-03-17 21:00:00,DN017,34,nắng nhẹ,28,0,0,0,Tuesday,21
2026-03-17 21:00:00,DN018,38,nắng nhẹ,28,0,0,0,Tuesday,21
2026-03-17 21:00:00,DN019,14,nắng nhẹ,28,0,0,0,Tuesday,21
2026-03-17 21:00:00,DN020,34,nắng nhẹ,28,0,0,0,Tuesday,21
2026-03-18 06:00:00,DN001,65,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN002,56,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN003,41,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN004,39,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN005,62,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN006,58,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN007,63,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN008,61,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN009,51,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN010,61,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN011,31,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN012,68,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN013,51,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN014,58,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN015,52,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN016,29,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN017,58,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN018,39,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN019,17,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 06:00:00,DN020,29,nắng đẹp,30,0,0,0,Wednesday,6
2026-03-18 07:00:00,DN001,58,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN002,55,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN003,48,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN004,33,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN005,63,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN006,66,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN007,61,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN008,69,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN009,49,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN010,69,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN011,34,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN012,72,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN013,39,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN014,56,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN015,47,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN016,23,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN017,51,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN018,40,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN019,20,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 07:00:00,DN020,24,nắng đẹp,30,0,0,0,Wednesday,7
2026-03-18 08:00:00,DN001,59,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN002,55,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN003,50,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN004,31,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN005,54,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN006,61,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN007,66,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN008,62,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN009,57,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN010,70,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN011,29,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN012,68,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN013,59,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN014,53,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN015,44,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN016,22,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN017,54,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN018,37,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN019,15,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 08:00:00,DN020,38,nắng đẹp,30,0,0,0,Wednesday,8
2026-03-18 09:00:00,DN001,60,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN002,55,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN003,55,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN004,41,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN005,58,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN006,60,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN007,43,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN008,54,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN009,60,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN010,53,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN011,32,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN012,53,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN013,54,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN014,56,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN015,51,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN016,22,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN017,33,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN018,47,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN019,17,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 09:00:00,DN020,33,nắng đẹp,30,0,0,0,Wednesday,9
2026-03-18 10:00:00,DN001,57,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN002,50,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN003,52,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN004,51,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN005,57,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN006,59,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN007,46,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN008,59,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN009,56,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN010,55,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN011,26,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN012,59,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN013,44,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN014,52,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN015,48,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN016,28,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN017,34,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN018,39,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN019,23,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 10:00:00,DN020,26,nắng đẹp,30,0,0,0,Wednesday,10
2026-03-18 11:00:00,DN001,69,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN002,64,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN003,39,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN004,41,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN005,78,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN006,72,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN007,50,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN008,51,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN009,56,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN010,55,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN011,32,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN012,55,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN013,41,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN014,57,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN015,57,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN016,21,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN017,45,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN018,40,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN019,15,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 11:00:00,DN020,36,nắng đẹp,30,0,0,0,Wednesday,11
2026-03-18 12:00:00,DN001,69,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN002,61,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN003,45,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN004,33,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN005,81,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN006,78,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN007,50,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN008,59,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN009,58,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN010,54,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN011,30,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN012,65,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN013,40,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN014,60,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN015,57,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN016,22,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN017,45,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN018,45,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN019,16,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 12:00:00,DN020,29,nắng đẹp,30,0,0,0,Wednesday,12
2026-03-18 13:00:00,DN001,59,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN002,59,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN003,48,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN004,33,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN005,63,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN006,64,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN007,51,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN008,51,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN009,48,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN010,51,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN011,32,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN012,62,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN013,50,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN014,63,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN015,59,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN016,21,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN017,43,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN018,40,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN019,24,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 13:00:00,DN020,33,nắng đẹp,30,0,0,0,Wednesday,13
2026-03-18 14:00:00,DN001,58,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN002,57,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN003,49,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN004,41,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN005,62,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN006,55,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN007,56,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN008,51,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN009,54,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN010,60,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN011,28,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN012,63,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN013,42,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN014,62,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN015,50,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN016,23,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN017,43,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN018,47,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN019,26,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 14:00:00,DN020,32,nắng đẹp,30,0,0,0,Wednesday,14
2026-03-18 15:00:00,DN001,65,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN002,58,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN003,57,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN004,41,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN005,57,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN006,62,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN007,72,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN008,75,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN009,55,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN010,73,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN011,27,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN012,69,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN013,50,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN014,59,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN015,55,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN016,25,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN017,53,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN018,42,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN019,15,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 15:00:00,DN020,36,nắng đẹp,30,0,0,0,Wednesday,15
2026-03-18 16:00:00,DN001,62,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN002,62,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN003,44,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN004,31,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN005,54,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN006,66,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN007,66,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN008,72,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN009,61,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN010,73,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN011,32,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN012,74,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN013,59,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN014,62,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN015,54,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN016,21,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN017,59,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN018,41,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN019,25,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 16:00:00,DN020,46,nắng đẹp,30,0,0,0,Wednesday,16
2026-03-18 17:00:00,DN001,81,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN002,69,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN003,39,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN004,35,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN005,64,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN006,63,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN007,63,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN008,65,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN009,65,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN010,75,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN011,28,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN012,81,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN013,58,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN014,69,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN015,72,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN016,22,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN017,50,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN018,64,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN019,14,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 17:00:00,DN020,39,nắng đẹp,30,0,0,0,Wednesday,17
2026-03-18 18:00:00,DN001,82,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN002,70,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN003,46,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN004,31,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN005,72,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN006,77,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN007,51,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN008,59,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN009,57,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN010,51,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN011,24,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN012,64,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN013,41,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN014,67,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN015,74,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN016,17,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN017,44,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN018,57,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN019,16,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 18:00:00,DN020,39,nắng đẹp,30,0,0,0,Wednesday,18
2026-03-18 19:00:00,DN001,77,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN002,76,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN003,44,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN004,40,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN005,74,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN006,81,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN007,59,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN008,54,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN009,51,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN010,55,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN011,27,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN012,56,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN013,46,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN014,75,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN015,63,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN016,19,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN017,46,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN018,61,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN019,24,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 19:00:00,DN020,34,nắng đẹp,30,0,0,0,Wednesday,19
2026-03-18 20:00:00,DN001,78,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN002,76,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN003,42,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN004,41,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN005,78,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN006,74,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN007,55,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN008,55,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN009,50,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN010,61,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN011,33,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN012,58,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN013,47,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN014,79,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN015,67,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN016,21,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN017,46,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN018,59,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN019,24,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 20:00:00,DN020,37,nắng đẹp,30,0,0,0,Wednesday,20
2026-03-18 21:00:00,DN001,69,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN002,58,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN003,43,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN004,31,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN005,64,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN006,56,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN007,47,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN008,52,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN009,49,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN010,53,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN011,31,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN012,61,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN013,51,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN014,62,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN015,49,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN016,18,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN017,40,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN018,43,nắng đẹp,30,0,0,0,Wednesday,21
2026-03-18 21:00:00,DN019,22,nắng đẹp,30,0,0,0,Wednesday,21
